Name of Survey,Title,Doses,Subject,Text,Input type,Input type 2,Minimum,Maximum,Media,Items,ImageFramed,Timeout,ShowButtons,Answer,Notes or questions,Variable name,Conditions,Input Name (if you want to save it),CanBeFavorited
BBSIQ,General Interpretation Scale,All,HD_Biweekly_Control,"A letter marked ""URGENT"" arrives. What is in the letter? \n\nYou forgot to pay a bill.",Buttons,,,,,0::Not at all likely; 1::A little likely; 2::Moderately likely; 3::Very likely; 4::Extremely likely; 99::Prefer not to answer,,,,,,,,,
BBSIQ,General Interpretation Scale,All,HD_Biweekly_Control,"A letter marked ""URGENT"" arrives. What is in the letter? \n\nIt is news that someone you know has died or is seriously ill.",Buttons,,,,,0::Not at all likely; 1::A little likely; 2::Moderately likely; 3::Very likely; 4::Extremely likely; 99::Prefer not to answer,,,,,,,,,
BBSIQ,General Interpretation Scale,All,HD_Biweekly_Control,"You notice your heart is pounding, and you feel breathless, dizzy, and unreal. Why? \n\nYou have been overdoing it and are overtired.",Buttons,,,,,0::Not at all likely; 1::A little likely; 2::Moderately likely; 3::Very likely; 4::Extremely likely; 99::Prefer not to answer,,,,,,,,,
BBSIQ,General Interpretation Scale,All,HD_Biweekly_Control,"You notice your heart is pounding, and you feel breathless, dizzy, and unreal. Why? \n\nSomething you ate disagreed with you.",Buttons,,,,,0::Not at all likely; 1::A little likely; 2::Moderately likely; 3::Very likely; 4::Extremely likely; 99::Prefer not to answer,,,,,,,,,
BBSIQ,General Interpretation Scale,All,HD_Biweekly_Control,"You notice your heart is pounding, and you feel breathless, dizzy, and unreal. Why? \n\nYou are dangerously ill or going mad.",Buttons,,,,,0::Not at all likely; 1::A little likely; 2::Moderately likely; 3::Very likely; 4::Extremely likely; 99::Prefer not to answer,,,,,,,,,
NeuroQOLSF-Anxiety,Anxiety Scale I,All,HD_Biweekly_Control,Instructions: Please complete the survey below regarding your feelings in the past week.,,,,,,,,,,,,,,,
NeuroQOLSF-Anxiety,Anxiety Scale I,All,HD_Biweekly_Control,"In the past 7 days, I felt uneasy",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Always; 99::Prefer not to answer,,,,,,,,,
NeuroQOLSF-Anxiety,Anxiety Scale I,All,HD_Biweekly_Control,"In the past 7 days, I felt nervous",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Always; 99::Prefer not to answer,,,,,,,,,
NeuroQOLSF-Anxiety,Anxiety Scale I,All,HD_Biweekly_Control,"In the past 7 days, many situations made me worry",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Always; 99::Prefer not to answer,,,,,,,,,
NeuroQOLSF-Anxiety,Anxiety Scale I,All,HD_Biweekly_Control,"In the past 7 days, my worries overwhelmed me",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Always; 99::Prefer not to answer,,,,,,,,,
NeuroQOLSF-Anxiety,Anxiety Scale I,All,HD_Biweekly_Control,"In the past 7 days, I felt tense",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Always; 99::Prefer not to answer,,,,,,,,,
NeuroQOLSF-Anxiety,Anxiety Scale I,All,HD_Biweekly_Control,"In the past 7 days, I had difficulty calming down",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Always; 99::Prefer not to answer,,,,,,,,,
NeuroQOLSF-Anxiety,Anxiety Scale I,All,HD_Biweekly_Control,"In the past 7 days, I had sudden feelings of panic",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Always; 99::Prefer not to answer,,,,,,,,,
NeuroQOLSF-Anxiety,Anxiety Scale I,All,HD_Biweekly_Control,"In the past 7 days, I felt nervous when my normal routine was disturbed",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Always; 99::Prefer not to answer,,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"Please mark one circle for each item below.
In the past four weeks, to what extent did you experience the
following symptoms?",,,,,,,,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, to what extent did you experience the following symptoms? \n\nFeeling anxious or nervous",Buttons,,,,,"0::Not at all, or never; 1::Very mild, or rarely; 2::Mild, or sometimes; 3::Moderate, or often; 4::Severe or (nearly) always; 99:: Prefer not to answer",,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, to what extent did you experience the following symptoms? \n\nFeeling tense or stressed",Buttons,,,,,"0::Not at all, or never; 1::Very mild, or rarely; 2::Mild, or sometimes; 3::Moderate, or often; 4::Severe or (nearly) always; 99:: Prefer not to answer",,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, to what extent did you experience the following symptoms? \n\nBeing unable to relax",Buttons,,,,,"0::Not at all, or never; 1::Very mild, or rarely; 2::Mild, or sometimes; 3::Moderate, or often; 4::Severe or (nearly) always; 99:: Prefer not to answer",,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, to what extent did you experience the following symptoms? \n\nExcessive worrying about everyday matters",Buttons,,,,,"0::Not at all, or never; 1::Very mild, or rarely; 2::Mild, or sometimes; 3::Moderate, or often; 4::Severe or (nearly) always; 99:: Prefer not to answer",,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, to what extent did you experience the following symptoms? \n\nFear of something bad, or even the worst, happening",Buttons,,,,,"0::Not at all, or never; 1::Very mild, or rarely; 2::Mild, or sometimes; 3::Moderate, or often; 4::Severe or (nearly) always; 99:: Prefer not to answer",,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, did you experience episodes of the following symptoms? \n\nPanic or intense fear",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, did you experience episodes of the following symptoms? \n\nShortness of breath",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, did you experience episodes of the following symptoms? \n\nHeart palpitations or heart beating too fast (not related to physical effort or activity)",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, did you experience episodes of the following symptoms? \n\nFear of losing control",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, to what extent did you fear or avoid the following situations? \n\nSocial situations (where one may be observed, or evaluated by others, such as speaking in public, or talking to unknown people)",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, to what extent did you fear or avoid the following situations? \n\nPublic situations (situations from which it may be difficult or embarrassing to escape, such as queues or lines, crowds, bridges, or public transportation)",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
Parkinson's Anxiety Scale,Anxiety Scale II,All,HD_Biweekly_Control,"In the past four weeks, to what extent did you fear or avoid the following situations? \n\nSpecific objects or situations (such as flying, heights, spiders or other animals, needles or blood)",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
NeuroQOLSF-Depression,Sadness Scale,All,HD_Biweekly_Control,Please complete the survey below regarding your feelings in the past week.,,,,,,,,,,,,,,,
NeuroQOLSF-Depression,Sadness Scale,All,HD_Biweekly_Control,"In the past 7 days, I felt depressed",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
NeuroQOLSF-Depression,Sadness Scale,All,HD_Biweekly_Control,"In the past 7 days, I felt hopeless",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
NeuroQOLSF-Depression,Sadness Scale,All,HD_Biweekly_Control,"In the past 7 days, I felt that nothing could cheer me up",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
NeuroQOLSF-Depression,Sadness Scale,All,HD_Biweekly_Control,"In the past 7 days, I felt that my life was empty",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
NeuroQOLSF-Depression,Sadness Scale,All,HD_Biweekly_Control,"In the past 7 days, I felt worthless",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
NeuroQOLSF-Depression,Sadness Scale,All,HD_Biweekly_Control,"In the past 7 days, I felt unhappy",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
NeuroQOLSF-Depression,Sadness Scale,All,HD_Biweekly_Control,"In the past 7 days, I felt I had no reason for living",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
NeuroQOLSF-Depression,Sadness Scale,All,HD_Biweekly_Control,"In the past 7 days, I felt that nothing was interesting",Buttons,,,,,0::Never; 1::Rarely; 2::Sometimes; 3::Often; 4::Nearly always,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,We are interested in improving MindTrails-Movement and would like to learn about why you decided to stop the program. We appreciate your feedback!,,,,,,,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,Why did you decide to end the program? Please check all that apply.,Checkbox,,,,,"0::I did not have enough time to complete the program; I did not find the program helpful for reducing my anxiety; 1::I did not find the program interesting; 2::I did not believe a program like this could work; 3::I found the program frustrating to use; 4::I no longer needed the program (i.e., I no longer felt anxious); 5::I believe I was assigned to the control condition (i.e., the condition that was not expected to change anxiety); !6::Other; ^99::Prefer not to answer",,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,To the extent you completed the program... \n\nHow helpful did you find MindTrails-Movement for reducing your anxiety?,Buttons,,,,,0::Not at all; 1::Slightly; 2::Somewhat; 3::Mostly; 4::Very; 99::Prefer not to answer,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,To the extent you completed the program... \n\nHow much did MindTrails-Movement keep your interest and attention?,Buttons,,,,,0::Not at all; 1::Slightly; 2::Somewhat; 3::Mostly; 4::Very; 99::Prefer not to answer,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,To the extent you completed the program... \n\nHow much could you relate to the stories presented during training sessions?,Buttons,,,,,0::Not at all; 1::Slightly; 2::Somewhat; 3::Mostly; 4::Very; 99::Prefer not to answer,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,To the extent you completed the program... \n\nHow believable did you find the stories' endings in terms of those outcomes happening in your life?,Buttons,,,,,0::Not at all; 1::Slightly; 2::Somewhat; 3::Mostly; 4::Very; 99::Prefer not to answer,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,To the extent you completed the program... \n\nHow much did you like the way MindTrails-Movement looked?,Buttons,,,,,0::Not at all; 1::Slightly; 2::Somewhat; 3::Mostly; 4::Very; 99::Prefer not to answer,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,To the extent you completed the program... \n\nHow easy was MindTrails to use?,Buttons,,,,,0::Not at all; 1::Slightly; 2::Somewhat; 3::Mostly; 4::Very; 99::Prefer not to answer,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,To the extent you completed the program... \n\nI found training sessions to be:,Buttons,,,,,0::Way too short; 1::Somewhat to short; 2::The right length; 3::Somewhat too long; 4::Way too long; 5::Prefer not to answer,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,To the extent you completed the program... \n\nHow useful did you find the nightly survey that enabled you to choose when to complete training the next day?,Buttons,,,,,0::Not at all; 1::Slightly; 2::Somewhat; 3::Mostly; 4::Very; 99::Prefer not to answer,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,To the extent you completed the program... \n\nHow worried were you about your privacy in using MindTrails-Movement?,Buttons,,,,,0::Not at all; 1::Slightly; 2::Somewhat; 3::Mostly; 4::Very; 99::Prefer not to answer,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,To the extent you completed the program... \n\nHow tiring did you find your training sessions?,Buttons,,,,,0::Not at all; 1::Slightly; 2::Somewhat; 3::Mostly; 4::Very; 99::Prefer not to answer,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,To the extent you completed the program... \n\nHow tiring did you find the assessments?,Buttons,,,,,0::Not at all; 1::Slightly; 2::Somewhat; 3::Mostly; 4::Very; 99::Prefer not to answer,,,,,,,,,
ReasonsforEnding,Reasons for Ending,All,HD_ReasonsforEnding_Control,"To the extent you completed the program... \n\nHow much did you like the ""favorites"" feature of the app?",Buttons,,,,,0::Not at all; 1::Slightly; 2::Somewhat; 3::Mostly; 4::Very; 99::Prefer not to answer,,,,,,,,,
